task,budget,method,sample_idx,score,rep_ratio,collapsed,onset,dispersion_cv,max_gap,recent500_coverage
gov_report,0.2,snapkv,29,0.0,0.0,0,,1.4423186224154039,50.0,117
gov_report,0.2,snapkv,30,6.287787182587666,0.9646464646464646,1,5,1.5558915352015543,70.0,201
gov_report,0.2,snapkv,31,0.0,0.0,0,,1.5843037588571391,73.0,149
gov_report,0.2,snapkv,32,0.0,0.0,0,,1.6172964994144214,75.0,109
gov_report,0.2,snapkv,33,0.0,0.0,0,,1.592338822534285,68.0,102
gov_report,0.2,snapkv,34,17.64705882352941,0.8321678321678322,1,6,1.5949040366574778,87.0,119
gov_report,0.2,snapkv,35,0.0,0.0,0,,1.5284078365945741,67.0,100
gov_report,0.2,snapkv,36,4.255319148936169,0.0,0,,1.4993106180098361,65.0,116
gov_report,0.2,snapkv,37,0.0,0.9791666666666666,1,0,1.5488438470846504,65.0,123
gov_report,0.2,snapkv,38,4.790419161676647,0.9595959595959596,1,1,1.6298993635478003,96.0,114
gov_report,0.2,snapkv,39,0.5037783375314862,0.0,0,,1.4721314199862696,53.0,102
gov_report,0.2,snapkv,40,0.0,0.0,0,,1.698699164146937,84.0,196
gov_report,0.2,snapkv,41,0.0,0.9795918367346939,1,0,1.581213615091552,116.0,112
gov_report,0.2,snapkv,42,0.0,0.0,0,,1.6717939471473688,92.0,119
gov_report,0.2,snapkv,43,2.1978021978021975,0.0,0,,1.524389734341593,77.0,107
gov_report,0.2,snapkv,44,0.8791208791208791,0.0,0,,1.5145002864700396,55.0,131
gov_report,0.2,snapkv,45,0.0,0.0,0,,1.5511498038060445,73.0,124
gov_report,0.2,snapkv,46,0.0,0.0,0,,1.5573954207507372,68.0,118
gov_report,0.2,snapkv,47,0.0,0.9791666666666666,1,0,1.71489819960619,83.0,118
gov_report,0.2,snapkv,48,0.0,0.0,0,,1.6537723671990274,80.0,120
gov_report,0.2,snapkv,49,0.6163328197226503,0.9848484848484849,1,2,1.6622923299676273,78.0,107
gov_report,0.2,pyramidkv,0,11.075949367088606,0.7978723404255319,1,1,0.9062225796353934,46.0,126
gov_report,0.2,pyramidkv,1,11.543287327478042,0.8373493975903614,1,12,0.9199329495087777,44.0,141
gov_report,0.2,pyramidkv,2,13.843888070692193,0.807909604519774,1,12,0.9842854041084155,75.0,139
gov_report,0.2,pyramidkv,3,3.9215686274509802,0.9191919191919192,1,3,0.9856187712759685,44.0,140
gov_report,0.2,pyramidkv,4,0.3003003003003003,0.0,0,,0.849416473703325,41.0,124
gov_report,0.2,pyramidkv,5,2.5500910746812386,0.979381443298969,1,3,0.892020497733974,46.0,129
gov_report,0.2,pyramidkv,6,16.983894582723284,0.8888888888888888,1,0,0.8446606599389027,36.0,145
gov_report,0.2,pyramidkv,7,0.0,0.98989898989899,1,1,0.9400742228654964,43.0,123
gov_report,0.2,pyramidkv,8,12.771084337349398,0.5480225988700564,1,55,0.8737539135118065,32.0,123
gov_report,0.2,pyramidkv,9,14.414414414414415,0.8324324324324325,1,11,0.8347740859895422,33.0,126
gov_report,0.2,pyramidkv,10,9.30232558139535,0.8279569892473119,1,10,0.8038470834222741,33.0,135
gov_report,0.2,pyramidkv,11,12.213740458015266,0.6423841059602649,1,1,0.9242690440124981,36.0,132
gov_report,0.2,pyramidkv,12,0.2557544757033248,0.98989898989899,1,1,0.9589830838672266,29.0,123
gov_report,0.2,pyramidkv,13,20.09273570324575,0.9470588235294117,1,3,0.969641850882449,44.0,91
gov_report,0.2,pyramidkv,14,10.080645161290324,0.7160493827160493,1,14,0.9054694277389903,36.0,128
gov_report,0.2,pyramidkv,15,13.571428571428573,0.8936170212765957,1,0,0.9154228698971871,27.0,123
gov_report,0.2,pyramidkv,16,3.4993270524899063,0.924812030075188,1,0,0.9225568771362305,29.0,131
gov_report,0.2,pyramidkv,17,3.7410071942446046,0.924812030075188,1,0,1.001011347230011,37.0,121
gov_report,0.2,pyramidkv,18,9.285714285714286,0.8352941176470589,1,0,1.024431324005127,40.0,108
gov_report,0.2,pyramidkv,19,4.127579737335835,0.9336734693877551,1,8,1.0340505068800228,40.0,132
gov_report,0.2,pyramidkv,20,5.263157894736842,0.8625,1,4,0.881110668182373,47.0,122
gov_report,0.2,pyramidkv,21,7.507507507507507,0.02564102564102564,0,13,0.8892590522766113,36.0,153
gov_report,0.2,pyramidkv,22,0.0,0.0,0,,0.9754191398620605,40.0,129
gov_report,0.2,pyramidkv,23,7.131782945736434,0.9027027027027027,1,4,0.8724323149525105,30.0,121
gov_report,0.2,pyramidkv,24,3.2640949554896146,0.923728813559322,1,5,0.9330517190104266,54.0,122
gov_report,0.2,pyramidkv,25,15.714285714285714,0.851063829787234,1,11,0.9265356757705883,35.0,108
gov_report,0.2,pyramidkv,26,6.0882800608828,0.7349397590361446,1,15,0.9286907916988341,60.0,127
gov_report,0.2,pyramidkv,27,12.26158038147139,0.8988095238095238,1,11,1.0176914506392427,52.0,128
gov_report,0.2,pyramidkv,28,12.580231065468547,0.8659217877094972,1,15,0.8718963376562545,36.0,116
gov_report,0.2,pyramidkv,29,3.211009174311927,0.36363636363636365,1,0,0.8734977722167969,36.0,131
gov_report,0.2,pyramidkv,30,6.476683937823833,0.7529411764705882,1,0,0.9559113753926307,51.0,157
gov_report,0.2,pyramidkv,31,0.5494505494505495,0.23333333333333334,0,4,0.8158431053161621,28.0,122
gov_report,0.2,pyramidkv,32,2.456140350877193,0.7027027027027027,1,21,0.866305822984647,37.0,94
gov_report,0.2,pyramidkv,33,13.468869123252858,0.4276729559748428,1,19,0.8918040275573731,37.0,119
gov_report,0.2,pyramidkv,34,11.223021582733814,0.7861635220125787,1,12,0.902472972869873,36.0,110
gov_report,0.2,pyramidkv,35,0.7155635062611808,0.9393939393939394,1,3,0.9021574974060058,35.0,119
gov_report,0.2,pyramidkv,36,17.31843575418994,0.8654970760233918,1,8,0.9159323360480682,41.0,128
gov_report,0.2,pyramidkv,37,17.16937354988399,0.6956521739130435,1,11,0.8986525068983662,34.0,126
gov_report,0.2,pyramidkv,38,1.824817518248175,0.0,0,,0.9099614175418728,45.0,133
gov_report,0.2,pyramidkv,39,5.577689243027889,0.9259259259259259,1,3,0.958282467756726,37.0,102
gov_report,0.2,pyramidkv,40,7.443365695792881,0.8876404494382022,1,5,0.9267145155418233,49.0,130
gov_report,0.2,pyramidkv,41,10.191082802547772,0.7419354838709677,1,33,0.939501837752691,47.0,108
gov_report,0.2,pyramidkv,42,13.783783783783784,0.7443181818181818,1,15,0.8568027692752404,36.0,123
gov_report,0.2,pyramidkv,43,7.523510971786834,0.8333333333333334,1,21,0.9818170006269507,37.0,93
gov_report,0.2,pyramidkv,44,16.243654822335024,0.8367346938775511,1,0,0.9085758552349145,42.0,135
gov_report,0.2,pyramidkv,45,0.0,0.9508196721311475,1,1,0.9408456049157814,50.0,107
gov_report,0.2,pyramidkv,46,10.574018126888216,0.72,1,17,0.8364011185660976,31.0,129
gov_report,0.2,pyramidkv,47,6.260296540362438,0.7878787878787878,1,8,0.8841461738673002,26.0,113
gov_report,0.2,pyramidkv,48,1.938610662358643,0.8895027624309392,1,19,0.899644926396012,42.0,130
gov_report,0.2,pyramidkv,49,6.050420168067227,0.9444444444444444,1,0,0.8954891083518215,41.0,123
gov_report,0.2,adakv,0,11.075949367088606,0.7978723404255319,1,1,0.9062225796353934,46.0,126
gov_report,0.2,adakv,1,11.543287327478042,0.8373493975903614,1,12,0.9199329495087777,44.0,141
gov_report,0.2,adakv,2,13.843888070692193,0.807909604519774,1,12,0.9842854041084155,75.0,139
gov_report,0.2,adakv,3,3.9215686274509802,0.9191919191919192,1,3,0.9856187712759685,44.0,140
gov_report,0.2,adakv,4,0.3003003003003003,0.0,0,,0.849416473703325,41.0,124
gov_report,0.2,adakv,5,2.5500910746812386,0.979381443298969,1,3,0.892020497733974,46.0,129
gov_report,0.2,adakv,6,16.983894582723284,0.8888888888888888,1,0,0.8446606599389027,36.0,145
gov_report,0.2,adakv,7,0.0,0.98989898989899,1,1,0.9400742228654964,43.0,123
gov_report,0.2,adakv,8,12.771084337349398,0.5480225988700564,1,55,0.8737539135118065,32.0,123
gov_report,0.2,adakv,9,14.414414414414415,0.8324324324324325,1,11,0.8347740859895422,33.0,126
gov_report,0.2,adakv,10,9.30232558139535,0.8279569892473119,1,10,0.8038470834222741,33.0,135
gov_report,0.2,adakv,11,12.213740458015266,0.6423841059602649,1,1,0.9242690440124981,36.0,132
gov_report,0.2,adakv,12,0.2557544757033248,0.98989898989899,1,1,0.9589830838672266,29.0,123
gov_report,0.2,adakv,13,20.09273570324575,0.9470588235294117,1,3,0.969641850882449,44.0,91
gov_report,0.2,adakv,14,10.080645161290324,0.7160493827160493,1,14,0.9054694277389903,36.0,128
gov_report,0.2,adakv,15,13.571428571428573,0.8936170212765957,1,0,0.9154228698971871,27.0,123
gov_report,0.2,adakv,16,3.4993270524899063,0.924812030075188,1,0,0.9227876941260472,29.0,131
gov_report,0.2,adakv,17,3.7410071942446046,0.924812030075188,1,0,1.001011347230011,37.0,121
gov_report,0.2,adakv,18,9.285714285714286,0.8352941176470589,1,0,1.0205150006409327,40.0,108
gov_report,0.2,adakv,19,4.127579737335835,0.9336734693877551,1,8,1.0340505068800228,40.0,132
gov_report,0.2,adakv,20,5.263157894736842,0.8625,1,4,0.8803553709618009,47.0,122
gov_report,0.2,adakv,21,7.507507507507507,0.02564102564102564,0,13,0.8893925787043295,36.0,153
gov_report,0.2,adakv,22,0.0,0.0,0,,0.9747269359438975,40.0,129
gov_report,0.2,adakv,23,7.131782945736434,0.9027027027027027,1,4,0.8724323149525105,30.0,121
gov_report,0.2,adakv,24,3.2640949554896146,0.923728813559322,1,5,0.9330517190104266,54.0,122
gov_report,0.2,adakv,25,15.714285714285714,0.851063829787234,1,11,0.9265356757705883,35.0,108
gov_report,0.2,adakv,26,6.0882800608828,0.7349397590361446,1,15,0.9286907916988341,60.0,127
gov_report,0.2,adakv,27,12.26158038147139,0.8988095238095238,1,11,1.0176914506392427,52.0,128
gov_report,0.2,adakv,28,12.580231065468547,0.8659217877094972,1,15,0.8718963376562545,36.0,116
gov_report,0.2,adakv,29,3.211009174311927,0.36363636363636365,1,0,0.8726936454053391,36.0,131
gov_report,0.2,adakv,30,6.476683937823833,0.7529411764705882,1,0,0.9559113753926307,51.0,157
gov_report,0.2,adakv,31,0.5494505494505495,0.23333333333333334,0,4,0.8162880309869355,28.0,122
gov_report,0.2,adakv,32,2.456140350877193,0.7027027027027027,1,21,0.866305822984647,37.0,94
gov_report,0.2,adakv,33,14.917825537294565,0.4267515923566879,1,11,0.8918708620220257,37.0,119
gov_report,0.2,adakv,34,11.223021582733814,0.7861635220125787,1,12,0.9024247076224231,36.0,110
gov_report,0.2,adakv,35,0.7155635062611808,0.9393939393939394,1,3,0.9022633271773847,35.0,119
gov_report,0.2,adakv,36,17.31843575418994,0.8654970760233918,1,8,0.9159323360480682,41.0,128
gov_report,0.2,adakv,37,17.16937354988399,0.6956521739130435,1,11,0.8986525068983662,34.0,126
gov_report,0.2,adakv,38,1.824817518248175,0.0,0,,0.9099614175418728,45.0,133
gov_report,0.2,adakv,39,5.577689243027889,0.9259259259259259,1,3,0.958282467756726,37.0,102
gov_report,0.2,adakv,40,7.443365695792881,0.8876404494382022,1,5,0.9267145155418233,49.0,130
gov_report,0.2,adakv,41,10.191082802547772,0.7419354838709677,1,33,0.939501837752691,47.0,108
gov_report,0.2,adakv,42,13.783783783783784,0.7443181818181818,1,15,0.8568027692752404,36.0,123
gov_report,0.2,adakv,43,7.523510971786834,0.8333333333333334,1,21,0.9818170006269507,37.0,93
gov_report,0.2,adakv,44,16.243654822335024,0.8367346938775511,1,0,0.9085758552349145,42.0,135
gov_report,0.2,adakv,45,0.0,0.9508196721311475,1,1,0.9408456049157814,50.0,107
gov_report,0.2,adakv,46,10.574018126888216,0.72,1,17,0.8364011185660976,31.0,129
gov_report,0.2,adakv,47,6.260296540362438,0.7878787878787878,1,8,0.8841461738673002,26.0,113
gov_report,0.2,adakv,48,1.938610662358643,0.8895027624309392,1,19,0.899644926396012,42.0,130
gov_report,0.2,adakv,49,6.050420168067227,0.9444444444444444,1,0,0.8954891083518215,41.0,123
gov_report,0.2,ours,0,18.354430379746837,0.06329113924050633,0,6,4.029124869567673,723.0,234
gov_report,0.2,ours,1,16.983523447401776,0.04861111111111111,0,4,2.28173649931813,213.0,246
gov_report,0.2,ours,2,1.9834710743801651,0.9230769230769231,1,0,1.891943169195393,231.0,203
gov_report,0.2,ours,3,4.2105263157894735,0.898989898989899,1,17,1.6417053438860483,194.0,232
gov_report,0.2,ours,4,2.3703703703703702,0.0,0,,3.4894308747642873,488.0,251
gov_report,0.2,ours,5,12.583412774070544,0.1419753086419753,0,18,2.134249855243339,180.0,267
gov_report,0.2,ours,6,28.44444444444445,0.0379746835443038,0,4,2.2124163202163873,285.0,269
gov_report,0.2,ours,7,8.445297504798464,0.3023255813953488,1,1,1.7314186217694203,129.0,222
gov_report,0.2,ours,8,8.695652173913045,0.8434343434343434,1,23,3.469676085491181,601.0,226
gov_report,0.2,ours,9,10.191082802547772,0.01639344262295082,0,103,2.0650790404259145,199.0,207
gov_report,0.2,ours,10,9.076682316118937,0.7754010695187166,1,3,1.9289901277255197,155.0,235
gov_report,0.2,ours,11,8.995502248875562,0.7758620689655172,1,1,1.5853428874455058,126.0,237
gov_report,0.2,ours,12,1.24804992199688,0.8936170212765957,1,0,2.9717434781982344,327.0,216
gov_report,0.2,ours,13,8.737864077669903,0.031746031746031744,0,1,1.7349757774534516,180.0,176
gov_report,0.2,ours,14,13.503649635036496,0.014388489208633094,0,31,2.7056878640665087,343.0,234
gov_report,0.2,ours,15,8.945686900958465,0.9661016949152542,1,1,2.264340635430015,132.0,242
gov_report,0.2,ours,16,7.510431154381085,0.21518987341772153,0,16,2.403333938692266,139.0,236
gov_report,0.2,ours,17,12.30366492146597,0.8288770053475936,1,1,2.3126900452218737,170.0,192
gov_report,0.2,ours,18,6.6783831282952555,0.7945945945945946,1,1,1.6296369190217086,89.0,211
gov_report,0.2,ours,19,11.789473684210527,0.8771929824561403,1,3,2.358726406298896,267.0,245
gov_report,0.2,ours,20,12.05211726384365,0.058823529411764705,0,6,3.426815403796771,529.0,234
gov_report,0.2,ours,21,20.50632911392405,0.028901734104046242,0,2,2.596220077986639,200.0,261
gov_report,0.2,ours,22,0.0,0.9333333333333333,1,0,2.9044860404244996,417.0,191
gov_report,0.2,ours,23,8.780487804878048,0.8955223880597015,1,9,1.8756564142287793,134.0,217
gov_report,0.2,ours,24,11.984021304926765,0.12154696132596685,0,90,3.088288799896117,320.0,197
gov_report,0.2,ours,25,12.23021582733813,0.013422818791946308,0,87,2.441795411602128,338.0,218
gov_report,0.2,ours,26,11.916264090177133,0.008928571428571428,0,41,1.9531165617184083,222.0,229
gov_report,0.2,ours,27,6.077348066298343,0.8136645962732919,1,22,2.308834365202674,151.0,196
gov_report,0.2,ours,28,12.129380053908358,0.7769230769230769,1,0,1.879853985143804,154.0,233
gov_report,0.2,ours,29,12.667946257197697,0.8818897637795275,1,10,2.1779912995681854,181.0,235
gov_report,0.2,ours,30,4.573170731707317,0.0,0,,3.2410959034774702,483.0,294
gov_report,0.2,ours,31,12.830188679245284,0.22448979591836735,0,19,2.3249006986834715,293.0,229
gov_report,0.2,ours,32,1.1385199240986716,0.9333333333333333,1,0,1.8181384468104973,161.0,118
gov_report,0.2,ours,33,16.100628930817614,0.054878048780487805,0,56,3.861693855020701,615.0,245
gov_report,0.2,ours,34,10.857142857142858,0.7005988023952096,1,11,1.8804924780125347,249.0,221
gov_report,0.2,ours,35,0.2898550724637681,0.9846938775510204,1,2,3.426389729748191,440.0,264
gov_report,0.2,ours,36,14.899713467048711,0.07142857142857142,0,19,2.183652698468756,198.0,250
gov_report,0.2,ours,37,5.275779376498802,0.9375,1,4,1.9445172116513454,138.0,229
gov_report,0.2,ours,38,15.317919075144507,0.07100591715976332,0,9,2.6686348388416334,355.0,255
gov_report,0.2,ours,39,7.604562737642584,0.8633879781420765,1,0,2.1068543455389093,121.0,206
gov_report,0.2,ours,40,0.3663003663003663,0.9587628865979382,1,3,1.9180399873753595,243.0,222
gov_report,0.2,ours,41,10.714285714285712,0.2152777777777778,0,11,3.3832962170379823,542.0,212
gov_report,0.2,ours,42,14.504881450488144,0.08333333333333333,0,8,2.909713594472134,406.0,252
gov_report,0.2,ours,43,17.283950617283953,0.8791208791208791,1,11,1.262946549691848,61.0,192
gov_report,0.2,ours,44,16.580310880829014,0.12837837837837837,0,39,2.614174787450867,291.0,237
gov_report,0.2,ours,45,11.076923076923077,0.7515923566878981,1,8,2.400862047583378,228.0,184
gov_report,0.2,ours,46,18.234442836468883,0.06944444444444445,0,23,3.204525038892123,299.0,224
gov_report,0.2,ours,47,4.683195592286501,0.8457142857142858,1,26,4.043304964463199,511.0,240
gov_report,0.2,ours,48,2.8753993610223643,0.8978494623655914,1,18,2.339960527868903,218.0,261
gov_report,0.2,ours,49,8.013937282229964,0.8954248366013072,1,6,1.7092966736549735,125.0,211
