task,budget,method,sample_idx,score,word_rep,char_rep,collapsed_old,collapsed_new,onset,dispersion_cv,max_gap,recent500_coverage
qmsum,0.8,adakv,21,2.1621621621621623,0.9117647058823529,0.9924487594390508,1,1,3,0.42226293881863525,5.0,419
qmsum,0.8,adakv,22,1.197604790419162,0.7440476190476191,0.8664085188770572,1,1,29,0.3810522157444663,5.0,417
qmsum,0.8,adakv,23,4.25531914893617,0.8975903614457831,1.0,1,1,6,0.4058626359425205,5.0,397
qmsum,0.8,adakv,24,15.286624203821656,0.2345679012345679,0.5699588477366255,0,0,20,0.40884926052147746,6.0,416
qmsum,0.8,adakv,25,3.428571428571429,0.9333333333333333,0.9881081081081081,1,1,2,0.41464911721819386,5.0,412
qmsum,0.8,adakv,26,6.0606060606060606,0.8098159509202454,0.8931068931068931,1,1,22,0.3983753423635908,6.0,404
qmsum,0.8,adakv,27,0.0,0.9431818181818182,0.9887218045112782,1,1,2,0.4048502514224925,5.0,395
qmsum,0.8,adakv,28,3.7209302325581395,0.7891891891891892,0.8872377622377622,1,1,9,0.4195031376144059,6.0,404
qmsum,0.8,adakv,29,23.111111111111114,0.27741935483870966,0.7033985581874357,0,1,15,0.3970585219273482,5.0,408
qmsum,0.8,adakv,30,0.0,0.9192546583850931,1.0,1,1,0,0.4113372776459944,6.0,407
qmsum,0.8,adakv,31,8.333333333333332,0.3496932515337423,0.6954206602768903,1,1,1,0.426153137151654,5.0,400
qmsum,0.8,adakv,32,4.225352112676056,0.935064935064935,0.9859437751004017,1,1,3,0.4173221805368938,6.0,420
qmsum,0.8,adakv,33,7.650273224043715,0.9389312977099237,0.9655688622754491,1,1,3,0.4328488106202999,6.0,411
qmsum,0.8,adakv,34,3.896103896103896,0.8681318681318682,0.9587719298245614,1,1,12,0.3818456786979584,5.0,387
qmsum,0.8,adakv,35,3.4482758620689653,0.8098159509202454,0.8931068931068931,1,1,22,0.3983753423635908,6.0,404
qmsum,0.8,adakv,36,3.0769230769230775,0.8098159509202454,0.8931068931068931,1,1,22,0.3983753423635908,6.0,404
qmsum,0.8,adakv,37,4.545454545454546,0.3496932515337423,0.6954206602768903,1,1,1,0.426153137151654,5.0,400
qmsum,0.8,adakv,38,5.128205128205128,0.7530864197530864,1.0,1,1,21,0.42063458682958654,8.0,405
qmsum,0.8,adakv,39,4.694835680751173,0.9192546583850931,1.0,1,1,0,0.4113372776459944,6.0,407
qmsum,0.8,adakv,40,7.920792079207921,0.7471910112359551,0.9242579324462641,1,1,8,0.4058660441434404,6.0,393
qmsum,0.8,adakv,41,0.0,0.9389312977099237,0.9655688622754491,1,1,3,0.4328488106202999,6.0,411
qmsum,0.8,adakv,42,2.2727272727272725,0.9444444444444444,1.0,1,1,0,0.41452775931827596,7.0,404
qmsum,0.8,adakv,43,9.574468085106384,0.48554913294797686,0.9226006191950464,1,1,23,0.4045272024240253,5.0,402
qmsum,0.8,adakv,44,2.877697841726619,0.8681318681318682,0.9587719298245614,1,1,12,0.3818456786979584,5.0,387
qmsum,0.8,adakv,45,12.658227848101266,0.5536723163841808,0.8057482656095144,1,1,11,0.4141578844305449,6.0,394
qmsum,0.8,adakv,46,8.465608465608467,0.5536723163841808,0.8057482656095144,1,1,11,0.4141578844305449,6.0,394
qmsum,0.8,adakv,47,2.285714285714286,0.702247191011236,0.9301270417422868,1,1,7,0.40744978485012956,5.0,404
qmsum,0.8,adakv,48,1.1627906976744187,0.9444444444444444,1.0,1,1,0,0.41452775931827596,7.0,404
qmsum,0.8,adakv,49,1.1494252873563218,0.9389312977099237,0.9655688622754491,1,1,3,0.4328488106202999,6.0,411
qmsum,0.8,ours,0,7.792207792207792,0.0,0.3888888888888889,0,0,,0.4617332275151454,7.0,497
qmsum,0.8,ours,1,13.471502590673575,0.03636363636363636,0.43768400392541706,0,0,55,0.46376116246746124,7.0,499
qmsum,0.8,ours,2,8.510638297872342,0.05042016806722689,0.4582278481012658,0,0,61,0.4949934780885807,7.0,497
qmsum,0.8,ours,3,11.347517730496454,0.024096385542168676,0.43315508021390375,0,0,10,0.4730736290346424,9.0,499
qmsum,0.8,ours,4,4.166666666666667,0.032,0.4371859296482412,0,0,70,0.45608263374017777,7.0,499
qmsum,0.8,ours,5,3.2432432432432425,0.007246376811594203,0.32222222222222224,0,0,100,0.499616974477968,9.0,500
qmsum,0.8,ours,6,7.51173708920188,0.5084745762711864,0.7255460588793922,1,1,27,0.5140227303138855,9.0,498
qmsum,0.8,ours,7,3.680981595092024,0.0875,0.5124875124875125,0,0,36,0.5012158866702254,7.0,500
qmsum,0.8,ours,8,7.142857142857142,0.18446601941747573,0.6367583212735166,0,0,34,0.481678676112722,7.0,500
qmsum,0.8,ours,9,10.0,0.041237113402061855,0.36688311688311687,0,0,5,0.46509612063377775,6.0,499
qmsum,0.8,ours,10,8.187134502923977,0.023255813953488372,0.591321897073663,0,0,8,0.47128844120343644,7.0,497
qmsum,0.8,ours,11,5.9523809523809526,0.0875,0.5124875124875125,0,0,36,0.5012158866702254,7.0,500
qmsum,0.8,ours,12,13.592233009708737,0.045454545454545456,0.5281933256616801,0,0,18,0.4913451449633854,8.0,499
qmsum,0.8,ours,13,8.917197452229301,0.0,0.24484181568088034,0,0,,0.47703920009560186,9.0,500
qmsum,0.8,ours,14,19.35483870967742,0.28488372093023256,0.6301775147928994,0,0,15,0.4749740322203613,6.0,496
qmsum,0.8,ours,15,16.0,0.046242774566473986,0.3913840513290559,0,0,74,0.46961842613777044,7.0,500
qmsum,0.8,ours,16,12.598425196850393,0.041237113402061855,0.36688311688311687,0,0,5,0.46509612063377775,6.0,499
qmsum,0.8,ours,17,17.11229946524064,0.023255813953488372,0.591321897073663,0,0,8,0.47128844120343644,7.0,497
qmsum,0.8,ours,18,4.901960784313726,0.19653179190751446,0.7070610687022901,0,1,22,0.4685831730472115,8.0,499
qmsum,0.8,ours,19,8.91089108910891,0.0875,0.5124875124875125,0,0,36,0.5012158866702254,7.0,500
qmsum,0.8,ours,20,13.333333333333334,0.0,0.23091603053435114,0,0,,0.4769067240357051,6.0,496
qmsum,0.8,ours,21,9.852216748768473,0.6568047337278107,0.9183864915572233,1,1,18,0.45410389052260763,5.0,500
qmsum,0.8,ours,22,2.45398773006135,0.007246376811594203,0.32222222222222224,0,0,100,0.499616974477968,9.0,500
qmsum,0.8,ours,23,9.523809523809526,0.024096385542168676,0.43315508021390375,0,0,10,0.4730736290346424,9.0,499
qmsum,0.8,ours,24,16.75392670157068,0.034482758620689655,0.4107946026986507,0,0,4,0.4709899858488434,8.0,500
qmsum,0.8,ours,25,3.592814371257485,0.3236994219653179,0.7240704500978473,1,1,17,0.46754525501440974,6.0,500
qmsum,0.8,ours,26,16.766467065868266,0.0,0.23091603053435114,0,0,,0.4769067240357051,6.0,496
qmsum,0.8,ours,27,9.70873786407767,0.5084745762711864,0.7255460588793922,1,1,27,0.5140227303138855,9.0,498
qmsum,0.8,ours,28,4.8543689320388355,0.06470588235294118,0.5380859375,0,0,26,0.468288139401715,6.0,497
qmsum,0.8,ours,29,23.463687150837988,0.041237113402061855,0.36688311688311687,0,0,5,0.46509612063377775,6.0,499
qmsum,0.8,ours,30,13.157894736842108,0.03636363636363636,0.43768400392541706,0,0,55,0.46376116246746124,7.0,499
qmsum,0.8,ours,31,7.317073170731707,0.1901840490797546,0.6808134394341291,0,0,36,0.4554234496884627,6.0,500
qmsum,0.8,ours,32,9.142857142857142,0.12643678160919541,0.6308139534883721,0,0,18,0.47221438555851347,11.0,500
qmsum,0.8,ours,33,14.07035175879397,0.045454545454545456,0.5281933256616801,0,0,18,0.4913451449633854,8.0,499
qmsum,0.8,ours,34,4.026845637583893,0.015384615384615385,0.2608187134502924,0,0,19,0.492562775958323,8.0,500
qmsum,0.8,ours,35,12.727272727272728,0.0,0.23091603053435114,0,0,,0.4769067240357051,6.0,496
qmsum,0.8,ours,36,16.793893129770993,0.0,0.23091603053435114,0,0,,0.4769067240357051,6.0,496
qmsum,0.8,ours,37,8.139534883720929,0.1901840490797546,0.6808134394341291,0,0,36,0.4554234496884627,6.0,500
qmsum,0.8,ours,38,10.000000000000002,0.0,0.24484181568088034,0,0,,0.47703920009560186,9.0,500
qmsum,0.8,ours,39,16.800000000000004,0.03636363636363636,0.43768400392541706,0,0,55,0.46376116246746124,7.0,499
qmsum,0.8,ours,40,8.333333333333332,0.032,0.4371859296482412,0,0,70,0.45608263374017777,7.0,499
qmsum,0.8,ours,41,10.75268817204301,0.045454545454545456,0.5281933256616801,0,0,18,0.4913451449633854,8.0,499
qmsum,0.8,ours,42,5.1020408163265305,0.19653179190751446,0.7070610687022901,0,1,22,0.4685831730472115,8.0,499
qmsum,0.8,ours,43,6.829268292682928,0.03954802259887006,0.508130081300813,0,0,92,0.4732575315156577,7.0,498
qmsum,0.8,ours,44,4.477611940298508,0.015384615384615385,0.2608187134502924,0,0,19,0.492562775958323,8.0,500
qmsum,0.8,ours,45,16.037735849056602,0.07333333333333333,0.40904079382579933,0,0,15,0.4689226685992371,6.0,499
qmsum,0.8,ours,46,10.975609756097562,0.07333333333333333,0.40904079382579933,0,0,15,0.4689226685992371,6.0,499
qmsum,0.8,ours,47,0.0,0.0,0.3888888888888889,0,0,,0.4617332275151454,7.0,497
qmsum,0.8,ours,48,7.291666666666666,0.19653179190751446,0.7070610687022901,0,1,22,0.4685831730472115,8.0,499
qmsum,0.8,ours,49,10.526315789473685,0.045454545454545456,0.5281933256616801,0,0,18,0.4913451449633854,8.0,499
gov_report,0.8,streaming,0,16.64050235478807,0.0440251572327044,0.3920863309352518,0,0,58,15.355527223146714,1474.0,500
gov_report,0.8,streaming,1,13.20049813200498,0.018867924528301886,0.40555058191584603,0,0,107,16.071097131895275,1615.0,500
gov_report,0.8,streaming,2,11.161387631975867,0.014492753623188406,0.377212389380531,0,0,73,22.628302438707095,3201.0,500
gov_report,0.8,streaming,3,13.518197573656845,0.052980132450331126,0.4420955882352941,0,0,2,22.628302438707095,3201.0,500
gov_report,0.8,streaming,4,12.436548223350254,0.0,0.3052959501557632,0,0,,20.485510359008007,2623.0,500
gov_report,0.8,streaming,5,13.753581661891118,0.0,0.3381818181818182,0,0,,22.509912933878613,3167.0,500
gov_report,0.8,streaming,6,14.826021180030255,0.007246376811594203,0.3936269915651359,0,0,130,19.873200628331574,2469.0,500
gov_report,0.8,streaming,7,12.627986348122866,0.028368794326241134,0.35774647887323946,0,0,23,22.628302438707095,3201.0,500
gov_report,0.8,streaming,8,12.106537530266344,0.00641025641025641,0.37124060150375937,0,0,27,19.424729948015422,2359.0,500
gov_report,0.8,streaming,9,14.678899082568805,0.03546099290780142,0.4099009900990099,0,0,14,22.628302438707095,3201.0,500
gov_report,0.8,streaming,10,12.765957446808512,0.0,0.31496062992125984,0,0,,16.41170816310608,1684.0,500
gov_report,0.8,streaming,11,18.740399385560675,0.014925373134328358,0.361587982832618,0,0,98,14.442722548642317,1304.0,500
gov_report,0.8,streaming,12,12.429378531073446,0.007575757575757576,0.32189349112426036,0,0,44,15.654782440755072,1532.0,500
gov_report,0.8,streaming,13,11.653543307086613,0.014084507042253521,0.36,0,0,7,20.575133693358545,2646.0,500
gov_report,0.8,streaming,14,15.77981651376147,0.032,0.4514038876889849,0,0,22,15.893149656727001,1579.0,500
gov_report,0.8,streaming,15,24.316109422492403,0.0136986301369863,0.2870275791624106,0,0,1,10.679723258594665,713.0,500
gov_report,0.8,streaming,16,14.393939393939393,0.006289308176100629,0.3843447669305189,0,0,69,9.610432526979924,578.0,500
gov_report,0.8,streaming,17,13.279132791327914,0.013422818791946308,0.281648675171737,0,0,10,10.22704647671586,654.0,500
gov_report,0.8,streaming,18,13.503649635036496,0.024193548387096774,0.38559814169570267,0,0,10,13.770991271275717,1186.0,500
gov_report,0.8,streaming,19,14.23076923076923,0.0064516129032258064,0.26859903381642514,0,0,67,17.239029585304433,1858.0,500
gov_report,0.8,streaming,20,16.721311475409838,0.014925373134328358,0.36555891238670696,0,0,6,21.45600380129461,2878.0,500
gov_report,0.8,streaming,21,13.404825737265416,0.007352941176470588,0.30912659470068693,0,0,36,19.93289119082427,2484.0,500
gov_report,0.8,streaming,22,13.728549141965676,0.0,0.3641488162344983,0,0,,19.876622483546974,2470.0,500
gov_report,0.8,streaming,23,14.263565891472869,0.007142857142857143,0.30048780487804877,0,0,34,12.377734088405736,958.0,500
gov_report,0.8,streaming,24,13.424657534246572,0.006578947368421052,0.33239962651727356,0,0,29,14.54758455606012,1323.0,500
gov_report,0.8,streaming,25,20.284697508896798,0.0,0.3433962264150943,0,0,,18.22262793320088,2076.0,500
gov_report,0.8,streaming,26,13.253012048192769,0.04938271604938271,0.5142332415059688,0,0,53,20.83670094361756,2714.0,500
gov_report,0.8,streaming,27,12.0617110799439,0.015037593984962405,0.31407563025210083,0,0,67,19.79313421109178,2449.0,500
gov_report,0.8,streaming,28,14.095744680851062,0.0,0.2550921435499515,0,0,,17.562236199998168,1928.0,500
gov_report,0.8,streaming,29,20.036429872495447,0.0,0.30990415335463256,0,0,,14.171808503738003,1256.0,500
gov_report,0.8,streaming,30,9.549071618037134,0.0,0.25853658536585367,0,0,,22.495158042189598,3163.0,500
gov_report,0.8,streaming,31,11.15335868187579,0.0,0.23671013039117353,0,0,,14.42914454710602,1302.0,500
gov_report,0.8,streaming,32,19.124797406807133,0.031496062992125984,0.42217484008528783,0,0,2,16.33842557916193,1669.0,500
gov_report,0.8,streaming,33,9.414758269720101,0.039735099337748346,0.4609015639374425,0,0,1,16.115835101479423,1624.0,500
gov_report,0.8,streaming,34,15.918958031837915,0.02531645569620253,0.3339130434782609,0,0,11,22.1314270497851,3062.0,500
gov_report,0.8,streaming,35,15.384615384615385,0.0,0.3472727272727273,0,0,,21.125341970582234,2790.0,500
gov_report,0.8,streaming,36,17.297297297297295,0.013157894736842105,0.3512014787430684,0,0,26,13.660168844181225,1167.0,500
gov_report,0.8,streaming,37,18.42105263157895,0.0547945205479452,0.4837251356238698,0,0,2,18.04173212297619,2035.0,500
gov_report,0.8,streaming,38,15.835777126099707,0.07051282051282051,0.4657650042265427,0,0,32,22.628302438707095,3201.0,500
gov_report,0.8,streaming,39,14.232209737827715,0.0,0.29338103756708406,0,0,,9.298627841046775,541.0,500
gov_report,0.8,streaming,40,11.011904761904761,0.0,0.3262752646775746,0,0,,21.14918699190869,2796.0,500
gov_report,0.8,streaming,41,14.76510067114094,0.0,0.3720136518771331,0,0,,17.231139335033827,1856.0,500
gov_report,0.8,streaming,42,13.243243243243244,0.013157894736842105,0.2750217580504787,0,0,43,16.73655178017772,1751.0,500
gov_report,0.8,streaming,43,14.983713355048861,0.0,0.2561436672967864,0,0,,22.628302438707095,3201.0,500
gov_report,0.8,streaming,44,13.309982486865149,0.014388489208633094,0.3370110330992979,0,0,65,16.431194302989827,1688.0,500
gov_report,0.8,streaming,45,18.64139020537125,0.015151515151515152,0.28661749209694415,0,0,32,22.628302438707095,3201.0,500
gov_report,0.8,streaming,46,13.540197461212975,0.01282051282051282,0.373109243697479,0,0,24,14.423598287024177,1301.0,500
gov_report,0.8,streaming,47,15.66265060240964,0.016666666666666666,0.3104294478527607,0,0,15,11.50792728039921,828.0,500
gov_report,0.8,streaming,48,15.146299483648882,0.0,0.28353948620361563,0,0,,16.772601313453517,1759.0,500
gov_report,0.8,streaming,49,14.75128644939966,0.0,0.25502008032128515,0,0,,14.573407171567066,1328.0,500
gov_report,0.8,h2o,0,11.042944785276074,0.8228571428571428,0.9419831223628692,1,1,8,0.40433439122071735,5.0,401
gov_report,0.8,h2o,1,17.68368617683686,0.06918238993710692,0.5228699551569507,0,0,8,0.41058958029541015,5.0,406
gov_report,0.8,h2o,2,19.04761904761905,0.4645161290322581,0.7449947312961012,1,1,9,0.41340637968301397,5.0,440
gov_report,0.8,h2o,3,12.406015037593985,0.05660377358490566,0.47058823529411764,0,0,25,0.40768135938962363,5.0,397
gov_report,0.8,h2o,4,10.880829015544041,0.13043478260869565,0.5485232067510548,0,0,10,0.3997643187392948,4.0,415
gov_report,0.8,h2o,5,12.536728697355533,0.06716417910447761,0.46853823814133594,0,0,41,0.40483119029785053,4.0,408
gov_report,0.8,h2o,6,12.816691505216097,0.02,0.4604255319148936,0,0,15,0.39602049516877114,4.0,433
gov_report,0.8,h2o,7,21.31979695431472,0.24324324324324326,0.5488029465930019,0,0,29,0.40878384532635903,5.0,389
gov_report,0.8,h2o,8,13.3492252681764,0.022727272727272728,0.4431137724550898,0,0,35,0.4032582209722253,5.0,414
gov_report,0.8,h2o,9,15.030674846625766,0.7465753424657534,0.9490740740740741,1,1,8,0.4102491849977983,5.0,421
gov_report,0.8,h2o,10,14.469453376205788,0.04225352112676056,0.5492537313432836,0,0,72,0.40559581493238506,5.0,404
gov_report,0.8,h2o,11,21.05263157894737,0.01282051282051282,0.43208661417322836,0,0,72,0.4088983691394002,5.0,397
gov_report,0.8,h2o,12,14.207650273224044,0.03773584905660377,0.45314009661835747,0,0,70,0.3996828825735629,4.0,416
gov_report,0.8,h2o,13,14.756671899529042,0.020689655172413793,0.3713389121338912,0,0,28,0.40054143020660216,5.0,416
gov_report,0.8,h2o,14,15.636363636363635,0.047619047619047616,0.5344295991778006,0,0,61,0.4156508357816501,6.0,405
gov_report,0.8,h2o,15,24.929178470254957,0.5748502994011976,0.7815356489945156,1,1,17,0.38812370750164304,5.0,400
gov_report,0.8,h2o,16,13.144329896907218,0.0410958904109589,0.3446019629225736,0,0,9,0.4013201136241882,4.0,400
gov_report,0.8,h2o,17,17.333333333333336,0.0064516129032258064,0.2842003853564547,0,0,59,0.41240627640592425,5.0,400
gov_report,0.8,h2o,18,19.813084112149532,0.02608695652173913,0.43366093366093367,0,0,53,0.4066666170651386,4.0,395
gov_report,0.8,h2o,19,20.948616600790515,0.11188811188811189,0.44379391100702575,0,0,22,0.3978285215760097,4.0,408
gov_report,0.8,h2o,20,10.223642172523963,0.8547486033519553,0.9428284854563691,1,1,4,0.4076318600296485,4.0,407
gov_report,0.8,h2o,21,10.796221322537113,0.024390243902439025,0.44823906083244397,0,0,13,0.4079225317185874,5.0,399
gov_report,0.8,h2o,22,7.738095238095238,0.47368421052631576,0.6750261233019854,1,1,72,0.40264969959077507,4.0,416
gov_report,0.8,h2o,23,22.35649546827794,0.3625,0.8079150579150579,1,1,1,0.41011826843579374,5.0,402
gov_report,0.8,h2o,24,15.510204081632653,0.033112582781456956,0.4093886462882096,0,0,28,0.3920213816600472,4.0,381
gov_report,0.8,h2o,25,19.52054794520548,0.5574712643678161,0.8613199665831245,1,1,12,0.41247449032876227,5.0,402
gov_report,0.8,h2o,26,14.803625377643506,0.03773584905660377,0.3870967741935484,0,0,52,0.4042534319868615,5.0,411
gov_report,0.8,h2o,27,12.027972027972028,0.6111111111111112,0.9459193706981318,1,1,9,0.40067263913220996,4.0,416
gov_report,0.8,h2o,28,15.059445178335535,0.034482758620689655,0.427394438722966,0,0,45,0.40501259106154797,4.0,403
gov_report,0.8,h2o,29,12.589928057553957,0.02158273381294964,0.4214876033057851,0,0,45,0.41383977865770694,6.0,405
gov_report,0.8,h2o,30,10.296010296010296,0.03592814371257485,0.3900452488687783,0,0,57,0.406764893145039,5.0,424
gov_report,0.8,h2o,31,10.498687664041995,0.017391304347826087,0.3416075650118203,0,0,6,0.4104460285899743,6.0,398
gov_report,0.8,h2o,32,11.092436974789916,0.37719298245614036,0.5126903553299492,1,1,66,0.3970079936073269,6.0,447
gov_report,0.8,h2o,33,16.897856242118536,0.1728395061728395,0.595260663507109,0,0,39,0.4063971835566944,5.0,395
gov_report,0.8,h2o,34,13.411078717201166,0.07792207792207792,0.39165009940357853,0,0,22,0.4099919751291953,5.0,398
gov_report,0.8,h2o,35,14.006514657980457,0.031007751937984496,0.41591928251121074,0,0,30,0.40518869184211076,4.0,391
gov_report,0.8,h2o,36,25.85751978891821,0.7650273224043715,0.9051724137931034,1,1,0,0.42278513154751957,6.0,405
gov_report,0.8,h2o,37,17.91767554479419,0.020202020202020204,0.42592592592592593,0,0,50,0.4110265987799971,4.0,404
gov_report,0.8,h2o,38,21.08345534407028,0.06832298136645963,0.5257475083056479,0,0,25,0.40447952926010744,5.0,403
gov_report,0.8,h2o,39,18.317757009345794,0.05660377358490566,0.43139097744360905,0,0,38,0.40411320454468264,5.0,387
gov_report,0.8,h2o,40,12.519561815336463,0.6021505376344086,0.9405940594059405,1,1,5,0.3943402780128976,5.0,435
gov_report,0.8,h2o,41,19.480519480519483,0.18421052631578946,0.5877106045589693,0,0,60,0.40986457571842966,4.0,408
gov_report,0.8,h2o,42,14.516129032258062,0.006369426751592357,0.38411819021237303,0,0,131,0.4075696596361277,4.0,393
gov_report,0.8,h2o,43,20.13422818791946,0.35526315789473684,0.7900723888314375,1,1,25,0.3845792742181382,5.0,415
gov_report,0.8,h2o,44,15.41038525963149,0.06790123456790123,0.5357458075904677,0,0,15,0.41150469783205085,5.0,403
gov_report,0.8,h2o,45,16.13394216133942,0.25949367088607594,0.609478672985782,0,0,32,0.3942111119175587,4.0,417
gov_report,0.8,h2o,46,11.533052039381154,0.012345679012345678,0.37635467980295567,0,0,36,0.40687620758385556,6.0,403
gov_report,0.8,h2o,47,20.19914651493599,0.18787878787878787,0.5966697502312673,0,0,21,0.39941240352059054,4.0,391
gov_report,0.8,h2o,48,20.512820512820515,0.057692307692307696,0.4813780260707635,0,0,53,0.406833466405717,4.0,398
gov_report,0.8,h2o,49,18.02721088435374,0.047619047619047616,0.3832153690596562,0,0,28,0.41135897132632215,4.0,394
gov_report,0.8,snapkv,0,11.475409836065573,0.45901639344262296,0.8021164021164021,1,1,30,0.7513718106011532,14.0,387
gov_report,0.8,snapkv,1,12.432432432432435,0.056179775280898875,0.38284839203675347,0,0,26,0.7447990945558127,13.0,428
gov_report,0.8,snapkv,2,13.43065693430657,0.7625,0.953551912568306,1,1,7,0.760044953996403,16.0,450
gov_report,0.8,snapkv,3,11.904761904761903,0.8058823529411765,0.9372419488026424,1,1,14,0.7262647448373816,14.0,422
gov_report,0.8,snapkv,4,14.102564102564102,0.007518796992481203,0.3041575492341357,0,0,11,0.7515332037583115,17.0,412
gov_report,0.8,snapkv,5,11.560693641618496,0.44366197183098594,0.9293478260869565,1,1,40,0.7428618254721668,14.0,443
gov_report,0.8,snapkv,6,21.333333333333332,0.048484848484848485,0.523892267593397,0,0,0,0.7370142900606681,14.0,436
gov_report,0.8,snapkv,7,12.892561983471074,0.7528735632183908,0.9058927000879508,1,1,18,0.8442685562083754,26.0,377
gov_report,0.8,snapkv,8,18.95734597156398,0.43646408839779005,0.8811438784629133,1,1,6,0.7592623519645104,18.0,409
gov_report,0.8,snapkv,9,23.318385650224215,0.4457831325301205,0.8607954545454546,1,1,1,0.7621475409351374,16.0,449
gov_report,0.8,snapkv,10,15.847860538827257,0.8653846153846154,1.0,1,1,0,0.7764935503925122,13.0,408
gov_report,0.8,snapkv,11,22.089552238805965,0.1464968152866242,0.5738188976377953,0,0,60,0.7572644803911891,14.0,394
gov_report,0.8,snapkv,12,16.10738255033557,0.3,0.724202626641651,0,1,17,0.7752671297057961,13.0,410
gov_report,0.8,snapkv,13,11.17824773413897,0.6428571428571429,0.8687615526802218,1,1,14,0.7684958135768021,17.0,404
gov_report,0.8,snapkv,14,0.0,0.9183673469387755,0.9899497487437185,1,1,3,0.7578426804907347,14.0,401
gov_report,0.8,snapkv,15,37.82234957020057,0.4124293785310734,0.7634099616858238,1,1,34,0.7342379220341243,11.0,410
gov_report,0.8,snapkv,16,11.838790931989925,0.0064516129032258064,0.29417670682730923,0,0,98,0.745090528115098,12.0,408
gov_report,0.8,snapkv,17,0.9933774834437087,0.9744897959183674,0.9735182849936949,1,1,4,0.8032026049219236,15.0,416
gov_report,0.8,snapkv,18,22.975517890772128,0.09803921568627451,0.5940298507462687,0,0,58,0.737289894604384,13.0,400
gov_report,0.8,snapkv,19,19.00990099009901,0.03496503496503497,0.35224586288416077,0,0,6,0.7296128495127773,17.0,395
gov_report,0.8,snapkv,20,0.814663951120163,0.0,0.9069212410501193,0,1,,0.7409198740010466,20.0,403
gov_report,0.8,snapkv,21,3.0136986301369864,0.8269230769230769,0.8482384823848238,1,1,16,0.7848643605007829,18.0,436
gov_report,0.8,snapkv,22,19.202363367799112,0.21084337349397592,0.6957279860505667,0,0,25,0.7591478552839577,20.0,428
gov_report,0.8,snapkv,23,0.0,0.9795918367346939,1.0,1,1,0,0.7402930299512138,12.0,403
gov_report,0.8,snapkv,24,6.571428571428571,0.8582089552238806,1.0,1,1,0,0.713466480152012,10.0,378
gov_report,0.8,snapkv,25,12.851405622489962,0.03896103896103896,0.42857142857142855,0,0,0,0.7841439981062017,17.0,385
gov_report,0.8,snapkv,26,14.264036418816389,0.013245033112582781,0.3076923076923077,0,0,1,0.767613288470012,16.0,432
gov_report,0.8,snapkv,27,10.848400556328233,0.6496350364963503,0.9442755825734549,1,1,1,0.7676628215021348,15.0,405
gov_report,0.8,snapkv,28,10.480349344978167,0.0,0.1716101694915254,0,0,,0.7444053131571157,19.0,422
gov_report,0.8,snapkv,29,1.4218009478672986,0.0,0.9234567901234568,0,1,,0.7392486144167807,17.0,418
gov_report,0.8,snapkv,30,8.409986859395532,0.028169014084507043,0.4235403151065802,0,0,0,0.752351978383715,16.0,450
gov_report,0.8,snapkv,31,0.0,0.90625,0.996996996996997,1,1,1,0.7211688666597671,16.0,415
gov_report,0.8,snapkv,32,10.829103214890017,0.494949494949495,0.9104308390022676,1,1,1,0.7364899890819813,16.0,365
gov_report,0.8,snapkv,33,0.0,0.9791666666666666,1.0,1,1,0,0.7351739221462503,16.0,388
gov_report,0.8,snapkv,34,13.832853025936597,0.036585365853658534,0.36465116279069765,0,0,4,0.764967709766346,18.0,388
gov_report,0.8,snapkv,35,13.636363636363635,0.8648648648648649,0.9709193245778611,1,1,5,0.7714211116642918,19.0,397
gov_report,0.8,snapkv,36,16.02209944751381,0.04,0.3135593220338983,0,0,1,0.7858082291506892,12.0,409
gov_report,0.8,snapkv,37,21.78649237472767,0.034013605442176874,0.4238052299368801,0,0,106,0.7883879497505372,14.0,408
gov_report,0.8,snapkv,38,12.593703148425787,0.8901098901098901,0.9838420107719928,1,1,6,0.7210126885787912,16.0,422
gov_report,0.8,snapkv,39,0.5037783375314862,0.0,0.0,0,0,,0.764562040230203,12.0,372
gov_report,0.8,snapkv,40,11.866859623733719,0.5454545454545454,0.81871921182266,1,1,2,0.975123595674931,27.0,452
gov_report,0.8,snapkv,41,5.9171597633136095,0.9322916666666666,0.8411214953271028,1,1,12,0.7499125195096514,15.0,394
gov_report,0.8,snapkv,42,0.0,0.90625,0.996996996996997,1,1,1,0.7474874730106672,16.0,405
gov_report,0.8,snapkv,43,22.727272727272727,0.23636363636363636,0.6187845303867403,0,0,12,0.7583323549460126,18.0,409
gov_report,0.8,snapkv,44,3.8793103448275863,0.9162303664921466,0.7707423580786026,1,1,15,0.7395650176350518,13.0,445
gov_report,0.8,snapkv,45,0.0,0.9791666666666666,1.0,1,1,0,0.7391640067407151,13.0,434
gov_report,0.8,snapkv,46,0.0,0.9183673469387755,0.9899497487437185,1,1,3,0.7357468858453621,12.0,396
gov_report,0.8,snapkv,47,0.0,0.9791666666666666,1.0,1,1,0,0.7604566115799041,15.0,380
gov_report,0.8,snapkv,48,19.19191919191919,0.03680981595092025,0.44505494505494503,0,0,92,0.7680719561850234,17.0,405
gov_report,0.8,snapkv,49,7.191780821917808,0.9395973154362416,1.0,1,1,0,0.7425481535036598,15.0,378
gov_report,0.8,pyramidkv,0,11.042944785276074,0.8228571428571428,0.9419831223628692,1,1,8,0.40460310720561316,5.0,402
